job_id,job_title,industry,required_skills
JOB_0182,Full-Stack Developer,Technology,"[{""name"": ""Next.js"", ""level"": ""Advanced""}, {""name"": ""npm"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Beginner""}, {""name"": ""SQL"", ""level"": ""Advanced""}, {""name"": ""WebSocket"", ""level"": ""Intermediate""}, {""name"": ""MySQL"", ""level"": ""Beginner""}, {""name"": ""Docker"", ""level"": ""Beginner""}, {""name"": ""Error management"", ""level"": ""Intermediate""}, {""name"": ""Agile / Scrum Methodology"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0183,Full-Stack Developer,Technology,"[{""name"": ""Testing"", ""level"": ""Beginner""}, {""name"": ""PostgreSQL"", ""level"": ""Beginner""}, {""name"": ""Git / Version Control"", ""level"": ""Intermediate""}, {""name"": ""Yarn"", ""level"": ""Intermediate""}, {""name"": ""Agile methodologies"", ""level"": ""Beginner""}, {""name"": ""Scrum"", ""level"": ""Intermediate""}, {""name"": ""Node.js"", ""level"": ""Intermediate""}, {""name"": ""OWASP"", ""level"": ""Beginner""}, {""name"": ""Redis"", ""level"": ""Intermediate""}, {""name"": ""AWS (EC2, S3, Lambda)"", ""level"": ""Intermediate""}, {""name"": ""CI/CD"", ""level"": ""Beginner""}, {""name"": ""Container"", ""level"": ""Intermediate""}, {""name"": ""Security best practices"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Korean"", ""level"": ""Beginner""}]"
JOB_0184,Full-Stack Developer,Technology,"[{""name"": ""MySQL"", ""level"": ""Intermediate""}, {""name"": ""Scrum"", ""level"": ""Intermediate""}, {""name"": ""Prisma"", ""level"": ""Intermediate""}, {""name"": ""SWC"", ""level"": ""Intermediate""}, {""name"": ""Git / Version Control"", ""level"": ""Beginner""}, {""name"": ""Documentation"", ""level"": ""Advanced""}, {""name"": ""PostgreSQL"", ""level"": ""Beginner""}, {""name"": ""CI/CD Pipelines"", ""level"": ""Intermediate""}, {""name"": ""Microservices"", ""level"": ""Intermediate""}, {""name"": ""CI/CD"", ""level"": ""Intermediate""}, {""name"": ""Log management"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0185,Full-Stack Developer,Technology,"[{""name"": ""TypeScript"", ""level"": ""Intermediate""}, {""name"": ""Git"", ""level"": ""Beginner""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""React"", ""level"": ""Beginner""}, {""name"": ""Documentation"", ""level"": ""Advanced""}, {""name"": ""GraphQL"", ""level"": ""Advanced""}, {""name"": ""PostgreSQL"", ""level"": ""Intermediate""}, {""name"": ""Node.js"", ""level"": ""Intermediate""}, {""name"": ""WebSocket"", ""level"": ""Intermediate""}, {""name"": ""Container"", ""level"": ""Intermediate""}, {""name"": ""DevOps practices"", ""level"": ""Beginner""}, {""name"": ""AWS (EC2, S3, Lambda)"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Chinese"", ""level"": ""Intermediate""}]"
JOB_0186,Full-Stack Developer,Technology,"[{""name"": ""REST API"", ""level"": ""Beginner""}, {""name"": ""Git"", ""level"": ""Intermediate""}, {""name"": ""Scrum"", ""level"": ""Beginner""}, {""name"": ""Node.js"", ""level"": ""Intermediate""}, {""name"": ""Express.js"", ""level"": ""Beginner""}, {""name"": ""SQL"", ""level"": ""Advanced""}, {""name"": ""Vue.js"", ""level"": ""Beginner""}, {""name"": ""Testing"", ""level"": ""Intermediate""}, {""name"": ""Error management"", ""level"": ""Beginner""}, {""name"": ""Microservices"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Chinese"", ""level"": ""Intermediate""}]"
JOB_0187,Full-Stack Developer,Technology,"[{""name"": ""PostgreSQL"", ""level"": ""Beginner""}, {""name"": ""React"", ""level"": ""Intermediate""}, {""name"": ""Agile methodologies"", ""level"": ""Beginner""}, {""name"": ""npm"", ""level"": ""Intermediate""}, {""name"": ""Yarn"", ""level"": ""Intermediate""}, {""name"": ""MySQL"", ""level"": ""Intermediate""}, {""name"": ""Zustand"", ""level"": ""Beginner""}, {""name"": ""Cache design"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Container"", ""level"": ""Intermediate""}, {""name"": ""Agile / Scrum Methodology"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""Korean"", ""level"": ""Beginner""}]"
JOB_0188,Full-Stack Developer,Technology,"[{""name"": ""JavaScript"", ""level"": ""Intermediate""}, {""name"": ""OWASP"", ""level"": ""Beginner""}, {""name"": ""WebSocket"", ""level"": ""Advanced""}, {""name"": ""Git"", ""level"": ""Beginner""}, {""name"": ""Next.js"", ""level"": ""Beginner""}, {""name"": ""NestJS"", ""level"": ""Intermediate""}, {""name"": ""Security best practices"", ""level"": ""Intermediate""}, {""name"": ""Cache design"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]"
JOB_0189,Full-Stack Developer,Technology,"[{""name"": ""Vue.js"", ""level"": ""Intermediate""}, {""name"": ""Prisma"", ""level"": ""Intermediate""}, {""name"": ""Redis"", ""level"": ""Beginner""}, {""name"": ""Git"", ""level"": ""Advanced""}, {""name"": ""MongoDB"", ""level"": ""Advanced""}, {""name"": ""Yarn"", ""level"": ""Intermediate""}, {""name"": ""Swagger"", ""level"": ""Intermediate""}, {""name"": ""CI/CD Pipelines"", ""level"": ""Intermediate""}, {""name"": ""Debugging"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""Japanese"", ""level"": ""Beginner""}]"
JOB_0190,Portfolio Manager,Finance / Policy,"[{""name"": ""Fixed Income Analysis"", ""level"": ""Intermediate""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Advanced""}, {""name"": ""Asset allocation"", ""level"": ""Beginner""}, {""name"": ""Reuters Eikon"", ""level"": ""Intermediate""}, {""name"": ""Financial acumen"", ""level"": ""Beginner""}, {""name"": ""Market analysis"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Beginner""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Advanced""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Negotiation"", ""level"": ""Beginner""}, {""name"": ""Wealth management"", ""level"": ""Intermediate""}, {""name"": ""Investment Planner (IP) License"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Chinese"", ""level"": ""Beginner""}]"
JOB_0191,Portfolio Manager,Finance / Policy,"[{""name"": ""Equity Research"", ""level"": ""Intermediate""}, {""name"": ""Market analysis"", ""level"": ""Intermediate""}, {""name"": ""Portfolio Management"", ""level"": ""Intermediate""}, {""name"": ""Reuters Eikon"", ""level"": ""Intermediate""}, {""name"": ""Asset allocation"", ""level"": ""Beginner""}, {""name"": ""Portfolio rebalancing"", ""level"": ""Intermediate""}, {""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Behavioral Finance"", ""level"": ""Intermediate""}, {""name"": ""CFP"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""German"", ""level"": ""Beginner""}]"
JOB_0192,Portfolio Manager,Finance / Policy,"[{""name"": ""Portfolio Management"", ""level"": ""Advanced""}, {""name"": ""Portfolio construction"", ""level"": ""Intermediate""}, {""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Equity Research"", ""level"": ""Intermediate""}, {""name"": ""Factor Investing"", ""level"": ""Intermediate""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Beginner""}, {""name"": ""Financial acumen"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Advanced""}, {""name"": ""Market analysis"", ""level"": ""Advanced""}, {""name"": ""Private banking"", ""level"": ""Advanced""}, {""name"": ""Investment Planner (IP) License"", ""level"": ""Advanced""}, {""name"": ""CFP"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0193,Portfolio Manager,Finance / Policy,"[{""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Portfolio Management"", ""level"": ""Intermediate""}, {""name"": ""Financial Modeling"", ""level"": ""Beginner""}, {""name"": ""Fixed Income Analysis"", ""level"": ""Advanced""}, {""name"": ""Reuters Eikon"", ""level"": ""Intermediate""}, {""name"": ""Financial acumen"", ""level"": ""Intermediate""}, {""name"": ""Equity Research"", ""level"": ""Advanced""}, {""name"": ""CFA"", ""level"": ""Intermediate""}, {""name"": ""Leadership"", ""level"": ""Beginner""}, {""name"": ""Investment Planner (IP) License"", ""level"": ""Beginner""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0194,Portfolio Manager,Finance / Policy,"[{""name"": ""Equity Research"", ""level"": ""Beginner""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Beginner""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Intermediate""}, {""name"": ""Market analysis"", ""level"": ""Intermediate""}, {""name"": ""Portfolio Management"", ""level"": ""Intermediate""}, {""name"": ""Factor Investing"", ""level"": ""Intermediate""}, {""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Reuters Eikon"", ""level"": ""Intermediate""}, {""name"": ""Fixed Income Analysis"", ""level"": ""Beginner""}, {""name"": ""Derivatives Pricing (Black-Scholes)"", ""level"": ""Intermediate""}, {""name"": ""Behavioral Finance"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""German"", ""level"": ""Beginner""}]"
JOB_0195,Portfolio Manager,Finance / Policy,"[{""name"": ""Portfolio rebalancing"", ""level"": ""Beginner""}, {""name"": ""Market analysis"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Advanced""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Intermediate""}, {""name"": ""Reuters Eikon"", ""level"": ""Beginner""}, {""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Intermediate""}, {""name"": ""Investment Analysis"", ""level"": ""Beginner""}, {""name"": ""Negotiation"", ""level"": ""Beginner""}, {""name"": ""Financial advisory"", ""level"": ""Beginner""}, {""name"": ""Behavioral Finance"", ""level"": ""Beginner""}, {""name"": ""Wealth management"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Chinese"", ""level"": ""Beginner""}]"
JOB_0196,Portfolio Manager,Finance / Policy,"[{""name"": ""Asset allocation"", ""level"": ""Intermediate""}, {""name"": ""Market analysis"", ""level"": ""Intermediate""}, {""name"": ""Equity Research"", ""level"": ""Intermediate""}, {""name"": ""Portfolio construction"", ""level"": ""Intermediate""}, {""name"": ""Factor Investing"", ""level"": ""Intermediate""}, {""name"": ""Reuters Eikon"", ""level"": ""Intermediate""}, {""name"": ""Investment Analysis"", ""level"": ""Intermediate""}, {""name"": ""Portfolio Management"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Behavioral Finance"", ""level"": ""Advanced""}, {""name"": ""Derivatives Pricing (Black-Scholes)"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]"
JOB_0197,Portfolio Manager,Finance / Policy,"[{""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Portfolio rebalancing"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Beginner""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Intermediate""}, {""name"": ""Fixed Income Analysis"", ""level"": ""Intermediate""}, {""name"": ""Portfolio construction"", ""level"": ""Advanced""}, {""name"": ""Wealth management"", ""level"": ""Beginner""}, {""name"": ""Negotiation"", ""level"": ""Beginner""}, {""name"": ""Financial advisory"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Chinese"", ""level"": ""Beginner""}]"
JOB_0198,Portfolio Manager,Finance / Policy,"[{""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Market analysis"", ""level"": ""Intermediate""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Beginner""}, {""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Factor Investing"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Intermediate""}, {""name"": ""Fixed Income Analysis"", ""level"": ""Intermediate""}, {""name"": ""CFP"", ""level"": ""Beginner""}, {""name"": ""Financial advisory"", ""level"": ""Intermediate""}, {""name"": ""Wealth management"", ""level"": ""Intermediate""}, {""name"": ""Leadership"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0199,Portfolio Manager,Finance / Policy,"[{""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Intermediate""}, {""name"": ""Portfolio rebalancing"", ""level"": ""Intermediate""}, {""name"": ""Financial acumen"", ""level"": ""Intermediate""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Advanced""}, {""name"": ""Factor Investing"", ""level"": ""Intermediate""}, {""name"": ""Portfolio Management"", ""level"": ""Advanced""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Private banking"", ""level"": ""Intermediate""}, {""name"": ""CFP"", ""level"": ""Beginner""}, {""name"": ""Negotiation"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Chinese"", ""level"": ""Intermediate""}]"
JOB_0200,ESG Analyst,Finance / Policy,"[{""name"": ""SQL"", ""level"": ""Advanced""}, {""name"": ""Policy Brief Writing"", ""level"": ""Intermediate""}, {""name"": ""Social Impact Evaluation"", ""level"": ""Intermediate""}, {""name"": ""Excel"", ""level"": ""Intermediate""}, {""name"": ""Data Visualization"", ""level"": ""Intermediate""}, {""name"": ""Environmental Economics"", ""level"": ""Beginner""}, {""name"": ""Data visualization"", ""level"": ""Beginner""}, {""name"": ""Google Data Studio"", ""level"": ""Intermediate""}, {""name"": ""Power BI"", ""level"": ""Intermediate""}, {""name"": ""Tableau"", ""level"": ""Intermediate""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Beginner""}, {""name"": ""Cross-cultural Communication"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0201,ESG Analyst,Finance / Policy,"[{""name"": ""Problem-solving"", ""level"": ""Intermediate""}, {""name"": ""Attention to detail"", ""level"": ""Advanced""}, {""name"": ""Stata"", ""level"": ""Beginner""}, {""name"": ""Regression Analysis"", ""level"": ""Beginner""}, {""name"": ""Environmental Economics"", ""level"": ""Intermediate""}, {""name"": ""Economics of Natural Resources and Public Policy"", ""level"": ""Intermediate""}, {""name"": ""Data Visualization"", ""level"": ""Advanced""}, {""name"": ""Social listening tools"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Beginner""}, {""name"": ""Report Writing"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0202,ESG Analyst,Finance / Policy,"[{""name"": ""Excel"", ""level"": ""Advanced""}, {""name"": ""Regression Analysis"", ""level"": ""Beginner""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""Problem-solving"", ""level"": ""Beginner""}, {""name"": ""Data visualization"", ""level"": ""Beginner""}, {""name"": ""SQL"", ""level"": ""Beginner""}, {""name"": ""Cost-Benefit Analysis (CBA)"", ""level"": ""Intermediate""}, {""name"": ""Sustainability Reporting"", ""level"": ""Intermediate""}, {""name"": ""Google Data Studio"", ""level"": ""Intermediate""}, {""name"": ""Cross-cultural Communication"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Beginner""}, {""name"": ""Tableau"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0203,ESG Analyst,Finance / Policy,"[{""name"": ""SQL"", ""level"": ""Beginner""}, {""name"": ""Attention to detail"", ""level"": ""Advanced""}, {""name"": ""Economics of Natural Resources and Public Policy"", ""level"": ""Intermediate""}, {""name"": ""Research Design"", ""level"": ""Intermediate""}, {""name"": ""Environmental Economics"", ""level"": ""Advanced""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""Excel"", ""level"": ""Advanced""}, {""name"": ""Data Visualization"", ""level"": ""Beginner""}, {""name"": ""Regression Analysis"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Google Data Studio"", ""level"": ""Intermediate""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Advanced""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""French"", ""level"": ""Beginner""}]"
JOB_0204,ESG Analyst,Finance / Policy,"[{""name"": ""Excel"", ""level"": ""Intermediate""}, {""name"": ""Cost-Benefit Analysis (CBA)"", ""level"": ""Intermediate""}, {""name"": ""Data Visualization"", ""level"": ""Intermediate""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""Social Impact Evaluation"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Intermediate""}, {""name"": ""Tableau"", ""level"": ""Beginner""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0205,ESG Analyst,Finance / Policy,"[{""name"": ""Research Design"", ""level"": ""Intermediate""}, {""name"": ""Stata"", ""level"": ""Beginner""}, {""name"": ""Environmental Economics"", ""level"": ""Intermediate""}, {""name"": ""SQL"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Beginner""}, {""name"": ""Sustainability Reporting"", ""level"": ""Intermediate""}, {""name"": ""Excel"", ""level"": ""Advanced""}, {""name"": ""Attention to detail"", ""level"": ""Intermediate""}, {""name"": ""Problem-solving"", ""level"": ""Intermediate""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Intermediate""}, {""name"": ""Report Writing"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Advanced""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Korean"", ""level"": ""Beginner""}]"
JOB_0206,ESG Analyst,Finance / Policy,"[{""name"": ""Data Visualization"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Intermediate""}, {""name"": ""Excel"", ""level"": ""Beginner""}, {""name"": ""Data visualization"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Intermediate""}, {""name"": ""Sustainability Reporting"", ""level"": ""Beginner""}, {""name"": ""Economics of Natural Resources and Public Policy"", ""level"": ""Intermediate""}, {""name"": ""Cost-Benefit Analysis (CBA)"", ""level"": ""Beginner""}, {""name"": ""Environmental Economics"", ""level"": ""Intermediate""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Beginner""}, {""name"": ""Tableau"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""German"", ""level"": ""Beginner""}]"
JOB_0207,ESG Analyst,Finance / Policy,"[{""name"": ""Economics of Natural Resources and Public Policy"", ""level"": ""Intermediate""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""Problem-solving"", ""level"": ""Advanced""}, {""name"": ""Data visualization"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Intermediate""}, {""name"": ""Excel"", ""level"": ""Intermediate""}, {""name"": ""Attention to detail"", ""level"": ""Intermediate""}, {""name"": ""Social Impact Evaluation"", ""level"": ""Intermediate""}, {""name"": ""SQL"", ""level"": ""Intermediate""}, {""name"": ""Tableau"", ""level"": ""Beginner""}, {""name"": ""Communication"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0208,ESG Analyst,Finance / Policy,"[{""name"": ""Environmental Economics"", ""level"": ""Intermediate""}, {""name"": ""Social Impact Evaluation"", ""level"": ""Advanced""}, {""name"": ""Economics of Natural Resources and Public Policy"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Beginner""}, {""name"": ""Sustainability Reporting"", ""level"": ""Intermediate""}, {""name"": ""Research Design"", ""level"": ""Beginner""}, {""name"": ""Data Visualization"", ""level"": ""Intermediate""}, {""name"": ""Excel"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Intermediate""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Intermediate""}, {""name"": ""Social listening tools"", ""level"": ""Beginner""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Advanced""}, {""name"": ""Report Writing"", ""level"": ""Beginner""}, {""name"": ""Python"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Beginner""}]"
JOB_0209,ESG Analyst,Finance / Policy,"[{""name"": ""Economics of Natural Resources and Public Policy"", ""level"": ""Beginner""}, {""name"": ""Problem-solving"", ""level"": ""Advanced""}, {""name"": ""Policy Brief Writing"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Beginner""}, {""name"": ""Environmental Economics"", ""level"": ""Intermediate""}, {""name"": ""Research Design"", ""level"": ""Advanced""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Beginner""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Advanced""}, {""name"": ""Tableau"", ""level"": ""Beginner""}, {""name"": ""Power BI"", ""level"": ""Intermediate""}, {""name"": ""Social listening tools"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0210,Wealth Manager,Finance / Policy,"[{""name"": ""Valuation (DCF, Comps)"", ""level"": ""Intermediate""}, {""name"": ""Financial Planning"", ""level"": ""Intermediate""}, {""name"": ""Tax Planning"", ""level"": ""Intermediate""}, {""name"": ""Client Relationship Management"", ""level"": ""Advanced""}, {""name"": ""Portfolio construction"", ""level"": ""Intermediate""}, {""name"": ""Relationship management"", ""level"": ""Intermediate""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Beginner""}, {""name"": ""Business development"", ""level"": ""Intermediate""}, {""name"": ""CFP"", ""level"": ""Intermediate""}, {""name"": ""Presentation Skills"", ""level"": ""Beginner""}, {""name"": ""Negotiation"", ""level"": ""Intermediate""}, {""name"": ""Investment Planner (IP) License"", ""level"": ""Intermediate""}, {""name"": ""CFA"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0211,Wealth Manager,Finance / Policy,"[{""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Beginner""}, {""name"": ""Investment Analysis"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Beginner""}, {""name"": ""Client Relationship Management"", ""level"": ""Intermediate""}, {""name"": ""Business development"", ""level"": ""Beginner""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Advanced""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Beginner""}, {""name"": ""Portfolio Management"", ""level"": ""Beginner""}, {""name"": ""Negotiation"", ""level"": ""Beginner""}, {""name"": ""Attention to Detail"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0212,Wealth Manager,Finance / Policy,"[{""name"": ""Portfolio Management"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Client Relationship Management"", ""level"": ""Intermediate""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Beginner""}, {""name"": ""Investment Analysis"", ""level"": ""Intermediate""}, {""name"": ""Business development"", ""level"": ""Beginner""}, {""name"": ""Negotiation"", ""level"": ""Beginner""}, {""name"": ""CFP"", ""level"": ""Beginner""}, {""name"": ""Presentation Skills"", ""level"": ""Intermediate""}, {""name"": ""Investment Planner (IP) License"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""Chinese"", ""level"": ""Beginner""}]"
JOB_0213,Wealth Manager,Finance / Policy,"[{""name"": ""Valuation (DCF, Comps)"", ""level"": ""Beginner""}, {""name"": ""Fixed Income Analysis"", ""level"": ""Beginner""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Beginner""}, {""name"": ""Portfolio Management"", ""level"": ""Beginner""}, {""name"": ""Estate Planning"", ""level"": ""Intermediate""}, {""name"": ""Reuters Eikon"", ""level"": ""Beginner""}, {""name"": ""Investment Planner (IP) License"", ""level"": ""Beginner""}, {""name"": ""CFP"", ""level"": ""Intermediate""}, {""name"": ""Estate planning"", ""level"": ""Beginner""}, {""name"": ""Presentation Skills"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}]"
