alumni_id,faculty,first_job_title,gpa_at_graduation,skills,activities_in_college,key_course_grades,salary_start,years_to_promotion,success_score
BT_0079,Computer Engineering,DevOps / SRE Engineer,3.16,"[{""name"": ""Infrastructure as Code"", ""level"": ""Intermediate""}, {""name"": ""CI/CD"", ""level"": ""Intermediate""}, {""name"": ""CI/CD Pipelines"", ""level"": ""Intermediate""}, {""name"": ""Docker"", ""level"": ""Advanced""}, {""name"": ""Chef"", ""level"": ""Advanced""}, {""name"": ""Azure"", ""level"": ""Advanced""}, {""name"": ""ECS"", ""level"": ""Advanced""}, {""name"": ""Problem Solving"", ""level"": ""Advanced""}, {""name"": ""Spark"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[ML Engineer Intern] at [Grab Thailand 2022] | [Open-Source Contributor] at [GitHub Projects 2022] | [Frontend Developer] at [KBTG Digital Banking 2022],"[{""course_id"": ""01204224"", ""course_name"": ""Logic Circuit Laboratory"", ""grade"": ""A""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""C+""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""C""}, {""course_id"": ""01204371"", ""course_name"": ""Transform Techniques in Signal Processing"", ""grade"": ""B""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""A""}, {""course_id"": ""01204313"", ""course_name"": ""Algorithm Design and Analysis"", ""grade"": ""C+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01205242"", ""course_name"": ""Electronic Circuits and Systems I"", ""grade"": ""B""}, {""course_id"": ""01204438"", ""course_name"": ""Enterprise Application Architecture"", ""grade"": ""A""}, {""course_id"": ""01204435"", ""course_name"": ""Programming Language Concepts"", ""grade"": ""B+""}, {""course_id"": ""01204451"", ""course_name"": ""Database System Design"", ""grade"": ""B+""}, {""course_id"": ""01204481"", ""course_name"": ""Foundations of Computer Graphics"", ""grade"": ""B+""}]",55212,4,81
BT_0080,Computer Engineering,Backend Engineer,3.09,"[{""name"": ""C#"", ""level"": ""Advanced""}, {""name"": ""Microservices"", ""level"": ""Intermediate""}, {""name"": ""Oracle"", ""level"": ""Beginner""}, {""name"": ""PKI"", ""level"": ""Advanced""}, {""name"": ""Node.js"", ""level"": ""Intermediate""}, {""name"": ""MS SQL"", ""level"": ""Intermediate""}, {""name"": ""Go"", ""level"": ""Intermediate""}, {""name"": "".NET"", ""level"": ""Beginner""}, {""name"": ""Problem Solving"", ""level"": ""Intermediate""}, {""name"": ""Figma"", ""level"": ""Advanced""}, {""name"": ""Apache Kafka"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""French"", ""level"": ""Beginner""}]",[Backend Developer] at [Senior Capstone Project 2022] | [Open-Source Contributor] at [GitHub Projects 2022],"[{""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""A""}, {""course_id"": ""01205211"", ""course_name"": ""Electric Circuit Analysis I"", ""grade"": ""B+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01204224"", ""course_name"": ""Logic Circuit Laboratory"", ""grade"": ""B""}, {""course_id"": ""01204325"", ""course_name"": ""Data Communication and Computer Networks"", ""grade"": ""C+""}, {""course_id"": ""01204437"", ""course_name"": ""Computer System Security"", ""grade"": ""C+""}, {""course_id"": ""01204271"", ""course_name"": ""Introduction to Computer Engineering"", ""grade"": ""C+""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""B""}, {""course_id"": ""01204341"", ""course_name"": ""Software Engineering"", ""grade"": ""C+""}, {""course_id"": ""01204222"", ""course_name"": ""Digital Systems Design"", ""grade"": ""A""}, {""course_id"": ""01204462"", ""course_name"": ""Introduction to Expert Systems"", ""grade"": ""B""}, {""course_id"": ""01219335"", ""course_name"": ""Data Acquisition and Integration"", ""grade"": ""C+""}]",36283,3,70
BT_0081,Economics,Financial Analyst,2.6,"[{""name"": ""Economics of Money and Banking"", ""level"": ""Advanced""}, {""name"": ""Microsoft Excel"", ""level"": ""Advanced""}, {""name"": ""Financial modeling"", ""level"": ""Intermediate""}, {""name"": ""Accounts Payable (A/P)"", ""level"": ""Beginner""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Budgeting"", ""level"": ""Advanced""}, {""name"": ""Capital Budgeting"", ""level"": ""Advanced""}, {""name"": ""Tableau"", ""level"": ""Advanced""}, {""name"": ""CMA"", ""level"": ""Intermediate""}, {""name"": ""Presentation Skills"", ""level"": ""Intermediate""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Advanced""}, {""name"": ""ERP systems (SAP, Oracle, NetSuite)"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Equity Analyst Intern] at [Bualuang Securities 2022] | [Policy Research Intern] at [NESDC Thailand 2022],"[{""course_id"": ""01101384"", ""course_name"": ""Economics of Money and Banking"", ""grade"": ""B""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""B+""}, {""course_id"": ""01101385"", ""course_name"": ""Economic Development and International Trade"", ""grade"": ""B+""}, {""course_id"": ""01101375"", ""course_name"": ""Operations Research for Economic Applications"", ""grade"": ""B+""}, {""course_id"": ""01101312"", ""course_name"": ""Thai Economy"", ""grade"": ""B+""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""A""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""A""}, {""course_id"": ""01101461"", ""course_name"": ""Economic Valuation of Natural Resources"", ""grade"": ""C""}, {""course_id"": ""01101458"", ""course_name"": ""Economics of Government Expenditure"", ""grade"": ""C+""}, {""course_id"": ""01101481"", ""course_name"": ""Welfare Economics"", ""grade"": ""C+""}, {""course_id"": ""01101431"", ""course_name"": ""Economics of Industrialization"", ""grade"": ""B+""}]",44179,5,77
BT_0082,Economics,ESG Analyst,2.87,"[{""name"": ""Sustainability Reporting"", ""level"": ""Intermediate""}, {""name"": ""Social Impact Evaluation"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Beginner""}, {""name"": ""Data Visualization"", ""level"": ""Intermediate""}, {""name"": ""Excel"", ""level"": ""Intermediate""}, {""name"": ""Research Design"", ""level"": ""Intermediate""}, {""name"": ""Data visualization"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Advanced""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Advanced""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Chinese"", ""level"": ""Intermediate""}]",[Country Risk Analyst] at [Export-Import Bank of Thailand 2024] | [Behavioral Research RA] at [KU Experimental Economics Lab 2024] | [Teaching Assistant] at [ECON Department - Econometrics 2024] | [Data Analyst Intern] at [SCB EIC 2024],"[{""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B+""}, {""course_id"": ""01101385"", ""course_name"": ""Economic Development and International Trade"", ""grade"": ""C+""}, {""course_id"": ""01101384"", ""course_name"": ""Economics of Money and Banking"", ""grade"": ""A""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101284"", ""course_name"": ""Economics of Natural Resources and Public Policy"", ""grade"": ""C""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""C+""}, {""course_id"": ""01101381"", ""course_name"": ""History of Economic Thought"", ""grade"": ""B""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""B+""}, {""course_id"": ""01101425"", ""course_name"": ""Business Economic Ethics"", ""grade"": ""C""}, {""course_id"": ""01101438"", ""course_name"": ""International Finance and Exchange Rate"", ""grade"": ""C+""}, {""course_id"": ""01101421"", ""course_name"": ""Business Economic Forecasting"", ""grade"": ""B""}, {""course_id"": ""01101433"", ""course_name"": ""Economics of Labour Market"", ""grade"": ""B+""}, {""course_id"": ""01101486"", ""course_name"": ""Behavioural Economics"", ""grade"": ""B""}]",54476,2,91
BT_0083,Economics,ESG Analyst,3.08,"[{""name"": ""Environmental Economics"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Advanced""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""Attention to detail"", ""level"": ""Intermediate""}, {""name"": ""Social Impact Evaluation"", ""level"": ""Advanced""}, {""name"": ""Excel"", ""level"": ""Intermediate""}, {""name"": ""Research Design"", ""level"": ""Advanced""}, {""name"": ""Sustainability Reporting"", ""level"": ""Beginner""}, {""name"": ""Regression Analysis"", ""level"": ""Advanced""}, {""name"": ""Report Writing"", ""level"": ""Intermediate""}, {""name"": ""Social listening tools"", ""level"": ""Advanced""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Power BI"", ""level"": ""Advanced""}, {""name"": ""Survey Design & Analysis"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[Country Risk Analyst] at [Export-Import Bank of Thailand 2025] | [Policy Research Intern] at [NESDC Thailand 2025] | [Data Analyst Intern] at [SCB EIC 2025],"[{""course_id"": ""01101282"", ""course_name"": ""Macroeconomics II"", ""grade"": ""B+""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""C+""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""B+""}, {""course_id"": ""01101381"", ""course_name"": ""History of Economic Thought"", ""grade"": ""C+""}, {""course_id"": ""01101312"", ""course_name"": ""Thai Economy"", ""grade"": ""B+""}, {""course_id"": ""01101284"", ""course_name"": ""Economics of Natural Resources and Public Policy"", ""grade"": ""B""}, {""course_id"": ""01101497"", ""course_name"": ""Seminar"", ""grade"": ""C+""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""C+""}, {""course_id"": ""01101454"", ""course_name"": ""Financial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101412"", ""course_name"": ""Project Preparation and Evaluation"", ""grade"": ""B+""}, {""course_id"": ""01101422"", ""course_name"": ""Economics of Financial Risk Management"", ""grade"": ""B+""}]",41905,2,80
BT_0084,Computer Engineering,Full-Stack Developer,3.34,"[{""name"": ""WebSocket"", ""level"": ""Intermediate""}, {""name"": ""Next.js"", ""level"": ""Intermediate""}, {""name"": ""Git"", ""level"": ""Intermediate""}, {""name"": ""npm"", ""level"": ""Intermediate""}, {""name"": ""React"", ""level"": ""Advanced""}, {""name"": ""PostgreSQL"", ""level"": ""Intermediate""}, {""name"": ""Git / Version Control"", ""level"": ""Advanced""}, {""name"": ""Docker"", ""level"": ""Intermediate""}, {""name"": ""CI/CD Pipelines"", ""level"": ""Intermediate""}, {""name"": ""Cloud-native applications"", ""level"": ""Advanced""}, {""name"": ""Cache design"", ""level"": ""Intermediate""}, {""name"": ""AWS (EC2, S3, Lambda)"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Chinese"", ""level"": ""Intermediate""}]",[Team Lead] at [KU Hackathon 2025] | [Workshop Facilitator] at [KU Coding Club 2025],"[{""course_id"": ""01205211"", ""course_name"": ""Electric Circuit Analysis I"", ""grade"": ""A""}, {""course_id"": ""01204313"", ""course_name"": ""Algorithm Design and Analysis"", ""grade"": ""B+""}, {""course_id"": ""01204324"", ""course_name"": ""Computer System Laboratory"", ""grade"": ""B+""}, {""course_id"": ""01204211"", ""course_name"": ""Discrete Mathematics and Theory of Computation"", ""grade"": ""A""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""C""}, {""course_id"": ""01204214"", ""course_name"": ""Problem Solving Laboratory"", ""grade"": ""B+""}, {""course_id"": ""01204371"", ""course_name"": ""Transform Techniques in Signal Processing"", ""grade"": ""B+""}, {""course_id"": ""01206323"", ""course_name"": ""Operations Research for Engineers II"", ""grade"": ""B""}, {""course_id"": ""01219334"", ""course_name"": ""Transaction Processing"", ""grade"": ""B+""}, {""course_id"": ""01204422"", ""course_name"": ""Basic Networks and Network Configuration Laboratory"", ""grade"": ""C+""}]",28000,4,60
BT_0085,Economics,Data Analyst (Finance),2.73,"[{""name"": ""Dashboard development"", ""level"": ""Intermediate""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Intermediate""}, {""name"": ""KPI tracking"", ""level"": ""Advanced""}, {""name"": ""SQL"", ""level"": ""Beginner""}, {""name"": ""Statistical Modeling"", ""level"": ""Intermediate""}, {""name"": ""Data integrity"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Advanced""}, {""name"": ""R (ggplot2, dplyr, tidyr)"", ""level"": ""Advanced""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Korean"", ""level"": ""Beginner""}]",[Data Analyst Intern] at [SCB EIC 2024] | [Equity Analyst Intern] at [Bualuang Securities 2024] | [Teaching Assistant] at [ECON Department - Econometrics 2024],"[{""course_id"": ""01101385"", ""course_name"": ""Economic Development and International Trade"", ""grade"": ""C""}, {""course_id"": ""01101372"", ""course_name"": ""Econometrics I"", ""grade"": ""B+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""A""}, {""course_id"": ""01101371"", ""course_name"": ""Economics Statistics II"", ""grade"": ""C""}, {""course_id"": ""01101282"", ""course_name"": ""Macroeconomics II"", ""grade"": ""C+""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""A""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""B""}, {""course_id"": ""01101491"", ""course_name"": ""Research Methods in Economics"", ""grade"": ""B""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""B+""}, {""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""B+""}, {""course_id"": ""01101414"", ""course_name"": ""Economic Development of ASEAN Countries"", ""grade"": ""B+""}, {""course_id"": ""01101425"", ""course_name"": ""Business Economic Ethics"", ""grade"": ""B""}, {""course_id"": ""01101441"", ""course_name"": ""Public Economics"", ""grade"": ""C+""}, {""course_id"": ""01101444"", ""course_name"": ""Environmental Economics"", ""grade"": ""B+""}, {""course_id"": ""01101415"", ""course_name"": ""Economics of Poverty and Inequality"", ""grade"": ""C+""}]",34144,4,71
BT_0086,Economics,Compliance Officer (RegTech),3.71,"[{""name"": ""Financial Statement Analysis"", ""level"": ""Advanced""}, {""name"": ""Report Writing"", ""level"": ""Intermediate""}, {""name"": ""Data Analytics"", ""level"": ""Advanced""}, {""name"": ""Regulatory knowledge (BOT, SEC, AMLO)"", ""level"": ""Intermediate""}, {""name"": ""Transaction monitoring"", ""level"": ""Advanced""}, {""name"": ""Data analytics"", ""level"": ""Intermediate""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Advanced""}, {""name"": ""Communication"", ""level"": ""Advanced""}, {""name"": ""Research Skills"", ""level"": ""Advanced""}, {""name"": ""RegTech solutions"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Korean"", ""level"": ""Beginner""}]",[RegTech Intern] at [SEC Thailand 2023] | [Research Assistant] at [Bank of Thailand (BOT) 2023] | [Budget Analyst Intern] at [Ministry of Finance Thailand 2023],"[{""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""A""}, {""course_id"": ""01101371"", ""course_name"": ""Economics Statistics II"", ""grade"": ""B""}, {""course_id"": ""01101381"", ""course_name"": ""History of Economic Thought"", ""grade"": ""B+""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""B+""}, {""course_id"": ""01101372"", ""course_name"": ""Econometrics I"", ""grade"": ""B+""}, {""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""A""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""B""}, {""course_id"": ""01101385"", ""course_name"": ""Economic Development and International Trade"", ""grade"": ""A""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101312"", ""course_name"": ""Thai Economy"", ""grade"": ""B""}, {""course_id"": ""01101445"", ""course_name"": ""Urban and Housing Economics"", ""grade"": ""B+""}, {""course_id"": ""01101424"", ""course_name"": ""Business Economics of Strategy"", ""grade"": ""A""}, {""course_id"": ""01101483"", ""course_name"": ""Political Economics"", ""grade"": ""C""}]",45433,4,75
BT_0087,Economics,Quantitative Researcher,3.65,"[{""name"": ""R"", ""level"": ""Intermediate""}, {""name"": ""Quantitative Trading"", ""level"": ""Advanced""}, {""name"": ""Technical indicators (MA/EMA, RSI, MACD, ATR)"", ""level"": ""Advanced""}, {""name"": ""Risk metrics (drawdown, Sharpe/Sortino, hit rate)"", ""level"": ""Advanced""}, {""name"": ""Stochastic Modeling"", ""level"": ""Intermediate""}, {""name"": ""Causal inference"", ""level"": ""Advanced""}, {""name"": ""numpy"", ""level"": ""Advanced""}, {""name"": ""sklearn"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Member] at [KU Investment Club 2022] | [Equity Analyst Intern] at [Bualuang Securities 2022] | [Teaching Assistant] at [ECON Department - Econometrics 2022] | [Behavioral Research RA] at [KU Experimental Economics Lab 2022],"[{""course_id"": ""01101384"", ""course_name"": ""Economics of Money and Banking"", ""grade"": ""C+""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""C+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""C""}, {""course_id"": ""01101491"", ""course_name"": ""Research Methods in Economics"", ""grade"": ""A""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""C+""}, {""course_id"": ""01101284"", ""course_name"": ""Economics of Natural Resources and Public Policy"", ""grade"": ""B+""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""B""}, {""course_id"": ""01101371"", ""course_name"": ""Economics Statistics II"", ""grade"": ""C""}, {""course_id"": ""01101459"", ""course_name"": ""Economics of Government Revenue"", ""grade"": ""B""}, {""course_id"": ""01101475"", ""course_name"": ""Mathematical Economics IV"", ""grade"": ""A""}, {""course_id"": ""01101432"", ""course_name"": ""Game Theory and Its Applications in Industrial Economics"", ""grade"": ""A""}]",71115,4,78
BT_0088,Economics,FP&A Analyst,3.09,"[{""name"": ""SQL (Data Querying)"", ""level"": ""Intermediate""}, {""name"": ""Variance analysis"", ""level"": ""Advanced""}, {""name"": ""Report Writing"", ""level"": ""Intermediate""}, {""name"": ""Data analysis"", ""level"": ""Intermediate""}, {""name"": ""Financial Statement Analysis"", ""level"": ""Advanced""}, {""name"": ""Variance Analysis"", ""level"": ""Advanced""}, {""name"": ""CPA"", ""level"": ""Intermediate""}, {""name"": ""SAP / Oracle ERP"", ""level"": ""Intermediate""}, {""name"": ""Pivot Tables"", ""level"": ""Advanced""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""German"", ""level"": ""Beginner""}]",[FP&A Intern] at [Central Group Finance 2024] | [Quantitative Analyst] at [Kasikorn Asset Management 2024] | [Policy Research Intern] at [NESDC Thailand 2024],"[{""course_id"": ""01101384"", ""course_name"": ""Economics of Money and Banking"", ""grade"": ""A""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""C+""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""B+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""B""}, {""course_id"": ""01101372"", ""course_name"": ""Econometrics I"", ""grade"": ""B""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101425"", ""course_name"": ""Business Economic Ethics"", ""grade"": ""C""}, {""course_id"": ""01101414"", ""course_name"": ""Economic Development of ASEAN Countries"", ""grade"": ""B+""}]",49382,4,87
BT_0089,Computer Engineering,MLOps Engineer,3.19,"[{""name"": ""Data preprocessing"", ""level"": ""Intermediate""}, {""name"": ""CI/CD"", ""level"": ""Intermediate""}, {""name"": ""Model Context Protocol"", ""level"": ""Intermediate""}, {""name"": ""Predictive Analytics"", ""level"": ""Advanced""}, {""name"": ""Scikit-learn"", ""level"": ""Intermediate""}, {""name"": ""NextJS"", ""level"": ""Beginner""}, {""name"": ""Guardrails AI"", ""level"": ""Beginner""}, {""name"": ""AWS (EC2, S3, Lambda)"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Intermediate""}, {""name"": ""Kubeflow"", ""level"": ""Intermediate""}, {""name"": ""PyTorch"", ""level"": ""Intermediate""}, {""name"": ""Compliance frameworks"", ""level"": ""Intermediate""}, {""name"": ""Model explainability"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""French"", ""level"": ""Beginner""}]",[MLOps Engineer Intern] at [Sertis AI 2023] | [Software Intern] at [True Digital Group 2023] | [Open-Source Contributor] at [GitHub Projects 2023],"[{""course_id"": ""01204224"", ""course_name"": ""Logic Circuit Laboratory"", ""grade"": ""B""}, {""course_id"": ""01204225"", ""course_name"": ""Computer Architecture and Organization"", ""grade"": ""A""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""C+""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""A""}, {""course_id"": ""01204371"", ""course_name"": ""Transform Techniques in Signal Processing"", ""grade"": ""B""}, {""course_id"": ""01204324"", ""course_name"": ""Computer System Laboratory"", ""grade"": ""C+""}, {""course_id"": ""01204313"", ""course_name"": ""Algorithm Design and Analysis"", ""grade"": ""B+""}, {""course_id"": ""01219332"", ""course_name"": ""Data Warehouse"", ""grade"": ""A""}, {""course_id"": ""01204422"", ""course_name"": ""Basic Networks and Network Configuration Laboratory"", ""grade"": ""A""}, {""course_id"": ""01219335"", ""course_name"": ""Data Acquisition and Integration"", ""grade"": ""B""}, {""course_id"": ""01219325"", ""course_name"": ""Software Development Security"", ""grade"": ""B""}, {""course_id"": ""01204428"", ""course_name"": ""Wireless Embedded Systems"", ""grade"": ""B+""}]",67661,4,86
BT_0090,Economics,FP&A Analyst,3.3,"[{""name"": ""Financial Statement Analysis"", ""level"": ""Intermediate""}, {""name"": ""Microsoft Excel"", ""level"": ""Advanced""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Advanced""}, {""name"": ""Budgeting & Forecasting"", ""level"": ""Intermediate""}, {""name"": ""Financial Modeling"", ""level"": ""Advanced""}, {""name"": ""Financial modeling"", ""level"": ""Beginner""}, {""name"": ""Pivot Tables"", ""level"": ""Advanced""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Advanced""}, {""name"": ""ERP systems (SAP, Oracle, Microsoft Dynamics)"", ""level"": ""Advanced""}, {""name"": ""CFA"", ""level"": ""Advanced""}, {""name"": ""Power Query"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""German"", ""level"": ""Beginner""}]",[FP&A Intern] at [Central Group Finance 2025] | [Equity Analyst Intern] at [Bualuang Securities 2025] | [Data Analyst Intern] at [SCB EIC 2025],"[{""course_id"": ""01101491"", ""course_name"": ""Research Methods in Economics"", ""grade"": ""B""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""A""}, {""course_id"": ""01101497"", ""course_name"": ""Seminar"", ""grade"": ""B+""}, {""course_id"": ""01101312"", ""course_name"": ""Thai Economy"", ""grade"": ""B+""}, {""course_id"": ""01101284"", ""course_name"": ""Economics of Natural Resources and Public Policy"", ""grade"": ""C+""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""B""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""B""}, {""course_id"": ""01101425"", ""course_name"": ""Business Economic Ethics"", ""grade"": ""C+""}, {""course_id"": ""01101486"", ""course_name"": ""Behavioural Economics"", ""grade"": ""A""}]",49966,3,86
